"Box","Size","IssueState","Metals","Batch","startNum","endNum","numInPacket","measuredMass","lookupNum","issueYear","bandMetal_fromManufactureRecords","bandMetal_BACKFILLED","groupInit","groupSD","groupMedian","type","typeMedian","typeMean","typeSD","sizeMetal","sizeMetalMedian","sizeMetalMean","sizeMetalSD"
"NR",7,"Retained","IN",72,32001,32010,10,NA,7232001,NA,"IN","IN",NA,NA,NA,"IN 72",0.6394,0.629077777777778,0.0234451369039391,"IN 7",0.6394,0.629077777777778,0.0234451369039391
"11",7,"Returned","ML,AM,IN,AY,SS",70,7162,7200,38,0.2807,7007162,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,16810,16899,90,0.2736,7016810,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,57308,57327,18,0.2781,7057308,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,62305,62400,93,0.4144,7062305,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,69602,69700,99,0.4122,7069602,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,69813,69900,88,0.4082,7069813,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,69951,69990,50,0.4094,7069951,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,88151,88190,40,0.4094,7088151,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,88521,88600,80,0.4024,7088521,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,92517,92594,78,0.3944,7092517,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,7162,7200,38,0.2812,7007162,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,16810,16899,90,0.2668,7016810,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,57308,57327,18,0.2769,7057308,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,62305,62400,93,0.4141,7062305,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,69602,69700,99,0.4124,7069602,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,69813,69900,88,0.4076,7069813,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,69951,69990,50,0.4087,7069951,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,88151,88190,40,0.4094,7088151,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,88521,88600,80,0.4029,7088521,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,92517,92594,78,0.3975,7092517,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,7162,7200,38,0.2816,7007162,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,16810,16899,90,0.2722,7016810,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,57308,57327,18,0.2763,7057308,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,62305,62400,93,0.4145,7062305,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,69602,69700,99,0.4123,7069602,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,69813,69900,88,0.4084,7069813,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,69951,69990,50,0.4089,7069951,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,88151,88190,40,0.4078,7088151,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,88521,88600,80,0.4031,7088521,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,92517,92594,78,0.3953,7092517,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,7162,7200,38,NA,7007162,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,16810,16899,90,NA,7016810,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,57308,57327,18,NA,7057308,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,62305,62400,93,NA,7062305,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,69602,69700,99,NA,7069602,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,69813,69900,88,NA,7069813,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,69951,69990,50,NA,7069951,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,88151,88190,40,NA,7088151,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,88521,88600,80,NA,7088521,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,92517,92594,78,NA,7092517,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,7162,7200,38,NA,7007162,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,16810,16899,90,NA,7016810,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,57308,57327,18,NA,7057308,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,62305,62400,93,NA,7062305,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,69602,69700,99,NA,7069602,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,69813,69900,88,NA,7069813,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,69951,69990,50,NA,7069951,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,88151,88190,40,NA,7088151,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,88521,88600,80,NA,7088521,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",70,92517,92594,78,NA,7092517,NA,NA,NA,NA,NA,NA,"NA 70",0.40535,0.368023333333333,0.0612756332475239,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,10214,10250,37,0.2699,7110214,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,32125,32125,1,0.2678,7132125,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,43443,43460,17,0.2658,7143443,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,50241,50260,20,0.7284,7150241,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,51511,51600,90,0.7148,7151511,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,51983,52000,28,0.7114,7151983,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,60541,60545,5,0.1938,7160541,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,68701,68800,100,0.2367,7168701,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,74318,74400,83,0.2411,7174318,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,78678,78690,13,0.2447,7178678,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,10214,10250,37,0.2678,7110214,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,32125,32125,1,NA,7132125,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,43443,43460,17,0.2654,7143443,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,50241,50260,20,0.7173,7150241,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,51511,51600,90,0.7131,7151511,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,51983,52000,28,0.7188,7151983,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,60541,60545,5,0.1939,7160541,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,68701,68800,100,0.239,7168701,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,74318,74400,83,0.2396,7174318,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,78678,78690,13,0.2414,7178678,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,10214,10250,37,0.2699,7110214,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,32125,32125,1,NA,7132125,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,43443,43460,17,0.2665,7143443,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,50241,50260,20,0.7198,7150241,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,51511,51600,90,0.7133,7151511,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,51983,52000,28,0.7093,7151983,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,60541,60545,5,0.194,7160541,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,68701,68800,100,0.2366,7168701,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,74318,74400,83,0.2435,7174318,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,78678,78690,13,0.2409,7178678,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,10214,10250,37,NA,7110214,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,32125,32125,1,NA,7132125,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,43443,43460,17,NA,7143443,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,50241,50260,20,NA,7150241,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,51511,51600,90,NA,7151511,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,51983,52000,28,NA,7151983,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,60541,60545,5,NA,7160541,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,68701,68800,100,NA,7168701,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,74318,74400,83,NA,7174318,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,78678,78690,13,NA,7178678,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,10214,10250,37,NA,7110214,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,32125,32125,1,NA,7132125,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,43443,43460,17,NA,7143443,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,50241,50260,20,NA,7150241,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,51511,51600,90,NA,7151511,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,51983,52000,28,NA,7151983,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,60541,60545,5,NA,7160541,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,68701,68800,100,NA,7168701,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,74318,74400,83,NA,7174318,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"11",7,"Returned","ML,AM,IN,AY,SS",71,78678,78690,13,NA,7178678,NA,NA,NA,NA,NA,NA,"NA 71",0.26615,0.395160714285714,0.226014415042223,"NA 7",0.39485,0.381124137931035,0.162155435838737
"NR",7,"Retained","SS",72,34991,35000,10,0.778,7234991,NA,"SS","SS",0.7782,0.0004358899,NA,"SS 72",0.778,0.7782,0.000435889894354019,"SS 7",0.778,0.7782,0.000435889894354019
"NR",7,"Retained","SS",72,34991,35000,10,0.7779,7234991,NA,"SS","SS",NA,NA,NA,"SS 72",0.778,0.7782,0.000435889894354019,"SS 7",0.778,0.7782,0.000435889894354019
"NR",7,"Retained","SS",72,34991,35000,10,0.7787,7234991,NA,"SS","SS",NA,NA,NA,"SS 72",0.778,0.7782,0.000435889894354019,"SS 7",0.778,0.7782,0.000435889894354019
"NR",7,"Retained","SS",72,34991,35000,10,NA,7234991,NA,"SS","SS",NA,NA,NA,"SS 72",0.778,0.7782,0.000435889894354019,"SS 7",0.778,0.7782,0.000435889894354019
"NR",7,"Retained","SS",72,34991,35000,10,NA,7234991,NA,"SS","SS",NA,NA,NA,"SS 72",0.778,0.7782,0.000435889894354019,"SS 7",0.778,0.7782,0.000435889894354019
"NR",8,"Retained","AM",82,79001,79010,10,0.2973,8279001,NA,NA,"AM",0.29936,0.0016404703,NA,"AM 82",0.2991,0.29936,0.00164047031583716,"AM 8",0.2991,0.29936,0.00164047031583716
"NR",8,"Retained","AM",82,81001,81010,10,0.2995,8281001,NA,"AM","AM",NA,NA,NA,"AM 82",0.2991,0.29936,0.00164047031583716,"AM 8",0.2991,0.29936,0.00164047031583716
"NR",8,"Retained","AM",82,85001,85010,10,0.2991,8285001,NA,"AM","AM",NA,NA,NA,"AM 82",0.2991,0.29936,0.00164047031583716,"AM 8",0.2991,0.29936,0.00164047031583716
"NR",8,"Retained","AM",82,87001,87010,10,0.2986,8287001,NA,"AM","AM",NA,NA,NA,"AM 82",0.2991,0.29936,0.00164047031583716,"AM 8",0.2991,0.29936,0.00164047031583716
"NR",8,"Retained","AM",82,88001,88010,10,0.3017,8288001,NA,"AM","AM",NA,NA,NA,"AM 82",0.2991,0.29936,0.00164047031583716,"AM 8",0.2991,0.29936,0.00164047031583716
"NR",8,"Retained","AM",82,79001,79010,10,0.2976,8279001,NA,NA,"AM",NA,NA,NA,"AM 82",0.2991,0.29936,0.00164047031583716,"AM 8",0.2991,0.29936,0.00164047031583716
"NR",8,"Retained","AM",82,81001,81010,10,0.3005,8281001,NA,"AM","AM",NA,NA,NA,"AM 82",0.2991,0.29936,0.00164047031583716,"AM 8",0.2991,0.29936,0.00164047031583716
"NR",8,"Retained","AM",82,85001,85010,10,0.2984,8285001,NA,"AM","AM",NA,NA,NA,"AM 82",0.2991,0.29936,0.00164047031583716,"AM 8",0.2991,0.29936,0.00164047031583716
"NR",8,"Retained","AM",82,87001,87010,10,0.2983,8287001,NA,"AM","AM",NA,NA,NA,"AM 82",0.2991,0.29936,0.00164047031583716,"AM 8",0.2991,0.29936,0.00164047031583716
"NR",8,"Retained","AM",82,88001,88010,10,0.3024,8288001,NA,"AM","AM",NA,NA,NA,"AM 82",0.2991,0.29936,0.00164047031583716,"AM 8",0.2991,0.29936,0.00164047031583716
"NR",8,"Retained","AM",82,79001,79010,10,0.2973,8279001,NA,NA,"AM",NA,NA,NA,"AM 82",0.2991,0.29936,0.00164047031583716,"AM 8",0.2991,0.29936,0.00164047031583716
"NR",8,"Retained","AM",82,81001,81010,10,0.2979,8281001,NA,"AM","AM",NA,NA,NA,"AM 82",0.2991,0.29936,0.00164047031583716,"AM 8",0.2991,0.29936,0.00164047031583716
"NR",8,"Retained","AM",82,85001,85010,10,0.3011,8285001,NA,"AM","AM",NA,NA,NA,"AM 82",0.2991,0.29936,0.00164047031583716,"AM 8",0.2991,0.29936,0.00164047031583716
"NR",8,"Retained","AM",82,87001,87010,10,0.3007,8287001,NA,"AM","AM",NA,NA,NA,"AM 82",0.2991,0.29936,0.00164047031583716,"AM 8",0.2991,0.29936,0.00164047031583716
"NR",8,"Retained","AM",82,88001,88010,10,0.3,8288001,NA,"AM","AM",NA,NA,NA,"AM 82",0.2991,0.29936,0.00164047031583716,"AM 8",0.2991,0.29936,0.00164047031583716
"NR",8,"Retained","AM",82,79001,79010,10,NA,8279001,NA,NA,"AM",NA,NA,NA,"AM 82",0.2991,0.29936,0.00164047031583716,"AM 8",0.2991,0.29936,0.00164047031583716
